date,pet_hargreaves,discharge_vol_obs,discharge_spec_obs,discharge_vol_sim_lstm,discharge_spec_sim_lstm,discharge_vol_sim_hbv,discharge_spec_sim_hbv,simulation_period
1952-07-25,2.78,,,3.13,0.51,2.62,0.43,nan
1952-07-26,2.75,,,3.18,0.52,2.6,0.42,nan
1952-07-27,2.72,,,3.24,0.53,2.69,0.44,nan
1952-07-28,2.65,,,3.76,0.61,2.7,0.44,nan
1952-07-29,2.52,,,3.68,0.6,2.77,0.45,nan
1952-07-30,2.69,,,3.95,0.64,2.81,0.46,nan
1952-07-31,2.82,,,3.57,0.58,2.81,0.46,nan
1952-08-01,2.78,,,3.37,0.55,2.79,0.45,nan
1952-08-02,2.92,,,3.29,0.54,2.79,0.45,nan
1952-08-03,2.56,,,3.36,0.55,2.77,0.45,nan
1952-08-04,2.58,,,3.13,0.51,2.74,0.45,nan
1952-08-05,2.78,,,3.07,0.5,2.7,0.44,nan
1952-08-06,2.65,,,3.23,0.53,2.71,0.44,nan
1952-08-07,2.55,,,3.63,0.59,2.72,0.44,nan
1952-08-08,2.39,,,3.37,0.55,2.71,0.44,nan
1952-08-09,2.49,,,3.25,0.53,2.69,0.44,nan
1952-08-10,2.33,,,3.22,0.52,2.65,0.43,nan
1952-08-11,2.42,,,3.15,0.51,2.61,0.43,nan
1952-08-12,2.67,,,2.98,0.49,2.58,0.42,nan
1952-08-13,2.39,,,3.03,0.49,2.55,0.41,nan
1952-08-14,2.16,,,3.23,0.53,3.42,0.56,nan
1952-08-15,2.18,,,4.34,0.71,3.27,0.53,nan
1952-08-16,2.16,,,4.14,0.67,3.15,0.51,nan
1952-08-17,1.97,,,4.23,0.69,3.06,0.5,nan
1952-08-18,1.94,,,3.86,0.63,2.99,0.49,nan
1952-08-19,1.89,,,4.01,0.65,4.29,0.7,nan
1952-08-20,1.9,,,6.16,1.0,6.83,1.11,nan
1952-08-21,1.73,,,7.5,1.22,7.47,1.22,nan
1952-08-22,1.67,,,6.53,1.06,7.09,1.15,nan
1952-08-23,1.84,,,5.1,0.83,5.91,0.96,nan
1952-08-24,1.72,,,4.39,0.71,4.89,0.8,nan
1952-08-25,1.72,,,4.19,0.68,4.28,0.7,nan
1952-08-26,1.61,,,3.96,0.64,3.95,0.64,nan
1952-08-27,1.73,,,4.16,0.68,4.49,0.73,nan
1952-08-28,1.62,,,5.11,0.83,4.25,0.69,nan
1952-08-29,1.59,,,4.5,0.73,4.03,0.66,nan
1952-08-30,1.7,,,3.92,0.64,3.9,0.63,nan
1952-08-31,1.74,,,3.81,0.62,3.82,0.62,nan
1952-09-01,1.38,,,3.97,0.65,3.76,0.61,nan
1952-09-02,1.26,,,3.77,0.61,3.69,0.6,nan
1952-09-03,1.22,,,3.7,0.6,3.72,0.6,nan
1952-09-04,1.12,,,3.93,0.64,3.73,0.61,nan
1952-09-05,1.14,,,3.82,0.62,3.71,0.6,nan
1952-09-06,1.05,,,3.63,0.59,3.69,0.6,nan
1952-09-07,1.01,,,3.6,0.59,3.64,0.59,nan
1952-09-08,1.04,,,3.57,0.58,3.61,0.59,nan
1952-09-09,1.02,,,3.67,0.6,3.63,0.59,nan
1952-09-10,0.96,,,3.89,0.63,3.62,0.59,nan
1952-09-11,0.89,,,3.78,0.61,3.64,0.59,nan
1952-09-12,0.97,,,3.89,0.63,3.63,0.59,nan
1952-09-13,0.94,,,3.79,0.62,3.59,0.58,nan
1952-09-14,0.9,,,3.74,0.61,3.54,0.58,nan
1952-09-15,0.88,,,3.52,0.57,3.48,0.57,nan
1952-09-16,0.83,,,3.57,0.58,3.42,0.56,nan
1952-09-17,0.87,,,3.48,0.57,3.37,0.55,nan
1952-09-18,0.79,,,3.48,0.57,3.33,0.54,nan
1952-09-19,0.72,,,3.49,0.57,3.31,0.54,nan
1952-09-20,0.72,,,3.48,0.57,3.31,0.54,nan
1952-09-21,0.79,,,3.72,0.61,3.98,0.65,nan
1952-09-22,0.75,,,4.37,0.71,3.95,0.64,nan
1952-09-23,0.85,,,4.21,0.68,3.81,0.62,nan
1952-09-24,0.87,,,3.95,0.64,3.7,0.6,nan
1952-09-25,0.77,,,3.85,0.63,3.67,0.6,nan
1952-09-26,0.73,,,3.95,0.64,3.63,0.59,nan
1952-09-27,0.7,,,3.78,0.61,3.59,0.58,nan
1952-09-28,0.65,,,3.76,0.61,3.6,0.59,nan
1952-09-29,0.61,,,3.95,0.64,3.62,0.59,nan
1952-09-30,0.65,,,4.05,0.66,3.62,0.59,nan
1952-10-01,0.49,,,4.1,0.67,4.03,0.66,nan
1952-10-02,0.47,,,4.54,0.74,3.96,0.64,nan
1952-10-03,0.41,,,4.36,0.71,3.9,0.63,nan
1952-10-04,0.43,,,4.31,0.7,3.9,0.63,nan
1952-10-05,0.4,,,4.43,0.72,3.93,0.64,nan
1952-10-06,0.42,,,4.62,0.75,4.41,0.72,nan
1952-10-07,0.41,,,5.14,0.84,4.35,0.71,nan
1952-10-08,0.4,,,4.9,0.8,4.25,0.69,nan
1952-10-09,0.41,,,4.57,0.74,4.23,0.69,nan
1952-10-10,0.36,,,4.56,0.74,4.21,0.69,nan
1952-10-11,0.34,,,4.49,0.73,4.17,0.68,nan
1952-10-12,0.31,,,4.24,0.69,4.12,0.67,nan
1952-10-13,0.3,,,4.14,0.67,4.11,0.67,nan
1952-10-14,0.31,,,4.27,0.7,4.11,0.67,nan
1952-10-15,0.32,,,4.73,0.77,5.28,0.86,nan
1952-10-16,0.31,,,5.88,0.96,5.32,0.87,nan
1952-10-17,0.29,,,5.65,0.92,4.94,0.8,nan
1952-10-18,0.31,,,5.01,0.82,4.66,0.76,nan
1952-10-19,0.27,,,4.6,0.75,4.46,0.73,nan
1952-10-20,0.29,,,4.48,0.73,4.32,0.7,nan
1952-10-21,0.26,,,4.4,0.72,4.49,0.73,nan
1952-10-22,0.28,,,4.87,0.79,4.42,0.72,nan
1952-10-23,0.3,,,4.79,0.78,4.35,0.71,nan
1952-10-24,0.36,,,4.62,0.75,4.3,0.7,nan
1952-10-25,0.33,,,4.49,0.73,4.24,0.69,nan
1952-10-26,0.34,,,4.35,0.71,4.19,0.68,nan
1952-10-27,0.33,,,4.26,0.69,4.13,0.67,nan
1952-10-28,0.36,,,4.18,0.68,4.1,0.67,nan
1952-10-29,0.35,,,4.28,0.7,4.07,0.66,nan
1952-10-30,0.3,,,4.28,0.7,4.06,0.66,nan
1952-10-31,0.29,,,4.36,0.71,4.06,0.66,nan
1952-11-01,0.22,,,4.5,0.73,4.28,0.7,nan
1952-11-02,0.23,,,4.87,0.79,4.28,0.7,nan
1952-11-03,0.21,,,4.9,0.8,4.23,0.69,nan
1952-11-04,0.22,,,4.64,0.76,4.2,0.68,nan
1952-11-05,0.23,,,4.91,0.8,5.27,0.86,nan
1952-11-06,0.22,,,6.77,1.1,7.84,1.28,nan
1952-11-07,0.19,,,9.28,1.51,8.49,1.38,nan
1952-11-08,0.16,,,7.84,1.28,7.75,1.26,nan
1952-11-09,0.19,,,6.34,1.03,7.61,1.24,nan
1952-11-10,0.21,,,6.73,1.1,7.8,1.27,nan
1952-11-11,0.18,,,8.01,1.3,7.14,1.16,nan
1952-11-12,0.17,,,7.17,1.17,6.26,1.02,nan
1952-11-13,0.18,,,6.3,1.03,5.7,0.93,nan
1952-11-14,0.17,,,5.67,0.92,5.4,0.88,nan
1952-11-15,0.16,,,5.58,0.91,6.23,1.01,nan
1952-11-16,0.15,,,6.1,0.99,5.95,0.97,nan
1952-11-17,0.14,,,5.65,0.92,5.63,0.92,nan
1952-11-18,0.17,,,5.17,0.84,5.42,0.88,nan
1952-11-19,0.21,,,5.35,0.87,5.29,0.86,nan
1952-11-20,0.18,,,5.88,0.96,5.19,0.84,nan
1952-11-21,0.2,,,5.83,0.95,5.09,0.83,nan
1952-11-22,0.2,,,5.68,0.92,5.01,0.81,nan
1952-11-23,0.21,,,5.45,0.89,4.95,0.81,nan
1952-11-24,0.18,,,5.51,0.9,4.96,0.81,nan
1952-11-25,0.19,,,5.69,0.93,4.97,0.81,nan
1952-11-26,0.17,,,5.56,0.91,4.94,0.8,nan
1952-11-27,0.16,,,5.19,0.84,4.88,0.79,nan
1952-11-28,0.16,,,4.84,0.79,4.81,0.78,nan
1952-11-29,0.13,,,4.74,0.77,4.73,0.77,nan
1952-11-30,0.14,,,4.55,0.74,4.64,0.76,nan
1952-12-01,0.17,,,4.5,0.73,4.56,0.74,nan
1952-12-02,0.12,,,4.42,0.72,4.48,0.73,nan
1952-12-03,0.22,,,4.62,0.75,4.6,0.75,nan
1952-12-04,0.2,,,4.71,0.77,4.55,0.74,nan
1952-12-05,0.23,,,4.86,0.79,4.56,0.74,nan
1952-12-06,0.22,,,4.93,0.8,4.54,0.74,nan
1952-12-07,0.23,,,4.78,0.78,4.49,0.73,nan
1952-12-08,0.21,,,4.63,0.75,4.42,0.72,nan
1952-12-09,0.21,,,4.47,0.73,4.35,0.71,nan
1952-12-10,0.21,,,4.41,0.72,4.27,0.7,nan
1952-12-11,0.24,,,4.4,0.72,4.28,0.7,nan
1952-12-12,0.28,,,4.98,0.81,4.31,0.7,nan
1952-12-13,0.25,,,5.78,0.94,4.57,0.74,nan
1952-12-14,0.26,,,5.97,0.97,4.56,0.74,nan
1952-12-15,0.25,,,5.45,0.89,4.74,0.77,nan
1952-12-16,0.24,,,5.29,0.86,4.68,0.76,nan
1952-12-17,0.29,,,5.49,0.89,4.9,0.8,nan
1952-12-18,0.24,,,5.74,0.93,4.82,0.79,nan
1952-12-19,0.2,,,5.09,0.83,4.72,0.77,nan
1952-12-20,0.3,,,5.02,0.82,6.06,0.99,nan
1952-12-21,0.32,,,7.63,1.24,6.7,1.09,nan
1952-12-22,0.27,,,9.85,1.6,6.16,1.0,nan
1952-12-23,0.34,,,8.09,1.32,5.65,0.92,nan
1952-12-24,0.39,,,8.8,1.43,6.33,1.03,nan
1952-12-25,0.4,,,13.69,2.23,6.14,1.0,nan
1952-12-26,0.37,,,13.81,2.25,5.75,0.94,nan
1952-12-27,0.34,,,10.51,1.71,5.52,0.9,nan
1952-12-28,0.36,,,8.62,1.4,5.36,0.87,nan
1952-12-29,0.36,,,7.63,1.24,5.23,0.85,nan
1952-12-30,0.32,,,6.66,1.08,5.12,0.83,nan
1952-12-31,0.3,,,6.11,1.0,5.02,0.82,nan
1953-01-01,0.27,,,5.59,0.91,4.92,0.8,nan
1953-01-02,0.3,,,5.29,0.86,4.84,0.79,nan
1953-01-03,0.3,,,5.22,0.85,4.76,0.78,nan
1953-01-04,0.28,,,5.09,0.83,4.69,0.76,nan
1953-01-05,0.26,,,4.93,0.8,4.61,0.75,nan
1953-01-06,0.26,,,4.77,0.78,4.53,0.74,nan
1953-01-07,0.3,,,4.71,0.77,4.45,0.72,nan
1953-01-08,0.3,,,4.88,0.79,4.37,0.71,nan
1953-01-09,0.33,,,4.86,0.79,4.33,0.71,nan
1953-01-10,0.34,,,4.86,0.79,4.28,0.7,nan
1953-01-11,0.3,,,4.79,0.78,4.22,0.69,nan
1953-01-12,0.36,,,4.65,0.76,4.17,0.68,nan
1953-01-13,0.35,,,4.63,0.75,4.11,0.67,nan
1953-01-14,0.32,,,4.58,0.75,4.05,0.66,nan
1953-01-15,0.34,,,4.46,0.73,3.98,0.65,nan
1953-01-16,0.42,,,4.71,0.77,4.39,0.72,nan
1953-01-17,0.42,,,5.11,0.83,4.33,0.71,nan
1953-01-18,0.45,,,5.26,0.86,4.25,0.69,nan
1953-01-19,0.44,,,5.59,0.91,4.17,0.68,nan
1953-01-20,0.43,,,5.58,0.91,4.12,0.67,nan
1953-01-21,0.49,,,5.57,0.91,4.08,0.66,nan
1953-01-22,0.48,,,5.83,0.95,4.04,0.66,nan
1953-01-23,0.49,,,5.81,0.94,4.0,0.65,nan
1953-01-24,0.49,,,5.71,0.93,3.95,0.64,nan
1953-01-25,0.48,,,5.52,0.9,3.89,0.63,nan
1953-01-26,0.46,,,5.22,0.85,3.85,0.63,nan
1953-01-27,0.6,,,5.84,0.95,6.35,1.03,nan
1953-01-28,0.72,,,10.11,1.65,7.05,1.15,nan
1953-01-29,0.7,,,9.65,1.57,6.78,1.1,nan
1953-01-30,0.7,,,8.09,1.32,6.15,1.0,nan
1953-01-31,0.62,,,7.36,1.2,6.37,1.04,nan
1953-02-01,0.87,,,8.45,1.38,6.07,0.99,nan
1953-02-02,0.79,,,7.98,1.3,5.46,0.89,nan
1953-02-03,0.77,,,6.92,1.13,5.05,0.82,nan
1953-02-04,0.79,,,6.06,0.99,4.78,0.78,nan
1953-02-05,0.66,,,6.5,1.06,4.61,0.75,nan
1953-02-06,0.58,,,6.06,0.99,4.48,0.73,nan
1953-02-07,0.28,,,5.65,0.92,4.37,0.71,nan
1953-02-08,0.14,,,5.34,0.87,4.28,0.7,nan
1953-02-09,0.72,,,5.44,0.89,4.2,0.68,nan
1953-02-10,0.98,,,6.41,1.04,5.23,0.85,nan
1953-02-11,0.99,,,8.71,1.42,6.58,1.07,nan
1953-02-12,0.74,,,9.46,1.54,6.45,1.05,nan
1953-02-13,0.75,,,7.25,1.18,5.67,0.92,nan
1953-02-14,0.76,,,6.37,1.04,5.12,0.83,nan
1953-02-15,0.84,,,5.97,0.97,4.79,0.78,nan
1953-02-16,0.73,,,5.62,0.91,4.57,0.74,nan
1953-02-17,0.98,,,5.33,0.87,4.48,0.73,nan
1953-02-18,1.11,,,5.94,0.97,5.19,0.85,nan
1953-02-19,1.25,,,7.49,1.22,5.24,0.85,nan
1953-02-20,1.37,,,9.17,1.49,4.99,0.81,nan
1953-02-21,1.44,,,9.03,1.47,4.8,0.78,nan
1953-02-22,1.5,,,7.98,1.3,4.66,0.76,nan
1953-02-23,1.48,,,7.31,1.19,4.58,0.75,nan
1953-02-24,1.55,,,7.0,1.14,4.54,0.74,nan
1953-02-25,1.36,,,6.84,1.11,4.49,0.73,nan
1953-02-26,1.46,,,6.29,1.02,4.42,0.72,nan
1953-02-27,1.43,,,6.0,0.98,4.35,0.71,nan
1953-02-28,1.26,,,5.75,0.94,4.27,0.7,nan
1953-03-01,1.57,,,5.56,0.9,4.2,0.68,nan
1953-03-02,1.63,,,5.32,0.87,4.12,0.67,nan
1953-03-03,1.74,,,5.19,0.85,4.06,0.66,nan
1953-03-04,2.04,,,5.28,0.86,3.99,0.65,nan
1953-03-05,2.23,,,5.3,0.86,3.93,0.64,nan
1953-03-06,2.17,,,5.32,0.87,3.88,0.63,nan
1953-03-07,2.05,,,5.29,0.86,3.86,0.63,nan
1953-03-08,1.87,,,5.27,0.86,3.82,0.62,nan
1953-03-09,2.24,,,5.16,0.84,3.76,0.61,nan
1953-03-10,2.05,,,5.18,0.84,3.78,0.62,nan
1953-03-11,2.09,,,5.46,0.89,3.79,0.62,nan
1953-03-12,2.26,,,5.52,0.9,3.77,0.61,nan
1953-03-13,2.29,,,5.27,0.86,3.72,0.61,nan
1953-03-14,1.94,,,5.11,0.83,3.67,0.6,nan
1953-03-15,2.31,,,5.04,0.82,3.61,0.59,nan
1953-03-16,2.6,,,4.93,0.8,3.55,0.58,nan
1953-03-17,2.55,,,4.9,0.8,3.48,0.57,nan
1953-03-18,2.59,,,4.86,0.79,3.42,0.56,nan
1953-03-19,2.76,,,4.92,0.8,3.36,0.55,nan
1953-03-20,2.72,,,4.77,0.78,3.3,0.54,nan
1953-03-21,2.46,,,4.69,0.76,3.24,0.53,nan
1953-03-22,2.27,,,4.56,0.74,3.18,0.52,nan
1953-03-23,2.19,,,4.49,0.73,3.12,0.51,nan
1953-03-24,2.74,,,4.48,0.73,3.07,0.5,nan
1953-03-25,2.95,,,4.49,0.73,3.01,0.49,nan
1953-03-26,3.17,,,4.55,0.74,2.96,0.48,nan
1953-03-27,2.22,,,4.49,0.73,2.91,0.47,nan
1953-03-28,2.8,,,4.44,0.72,3.06,0.5,nan
1953-03-29,3.45,,,4.75,0.77,3.05,0.5,nan
1953-03-30,3.41,,,4.91,0.8,3.32,0.54,nan
1953-03-31,2.73,,,5.43,0.88,3.31,0.54,nan
1953-04-01,3.17,,,5.08,0.83,3.28,0.53,nan
1953-04-02,3.82,,,4.77,0.78,3.23,0.53,nan
1953-04-03,4.05,,,4.66,0.76,3.69,0.6,nan
1953-04-04,3.96,,,5.56,0.9,3.9,0.63,nan
1953-04-05,3.26,,,5.65,0.92,3.78,0.61,nan
1953-04-06,3.26,,,5.26,0.86,3.69,0.6,nan
1953-04-07,2.88,,,4.94,0.8,3.65,0.59,nan
1953-04-08,3.06,,,4.72,0.77,3.6,0.59,nan
1953-04-09,3.14,,,4.6,0.75,3.55,0.58,nan
1953-04-10,3.0,,,4.48,0.73,3.49,0.57,nan
1953-04-11,3.31,,,4.36,0.71,3.43,0.56,nan
1953-04-12,4.25,,,4.21,0.69,3.37,0.55,nan
1953-04-13,3.48,,,4.24,0.69,3.33,0.54,nan
1953-04-14,3.31,,,4.26,0.69,3.32,0.54,nan
1953-04-15,3.26,,,4.31,0.7,3.36,0.55,nan
1953-04-16,3.63,,,4.45,0.73,3.37,0.55,nan
1953-04-17,3.67,,,4.29,0.7,3.34,0.54,nan
1953-04-18,3.53,,,4.2,0.68,3.3,0.54,nan
1953-04-19,3.41,,,4.13,0.67,3.25,0.53,nan
1953-04-20,3.43,,,4.04,0.66,3.19,0.52,nan
1953-04-21,3.79,,,3.95,0.64,3.14,0.51,nan
1953-04-22,3.95,,,3.92,0.64,3.08,0.5,nan
1953-04-23,4.13,,,3.88,0.63,3.03,0.49,nan
1953-04-24,4.04,,,3.83,0.62,2.97,0.48,nan
1953-04-25,3.34,,,3.86,0.63,2.93,0.48,nan
1953-04-26,3.64,,,3.82,0.62,2.88,0.47,nan
1953-04-27,4.49,,,3.78,0.61,2.88,0.47,nan
1953-04-28,3.81,,,3.95,0.64,2.9,0.47,nan
1953-04-29,3.48,,,3.92,0.64,2.91,0.47,nan
1953-04-30,4.06,,,3.85,0.63,2.9,0.47,nan
1953-05-01,4.55,,,3.69,0.6,2.86,0.47,nan
1953-05-02,4.77,,,3.63,0.59,2.82,0.46,nan
1953-05-03,4.78,,,3.6,0.59,2.78,0.45,nan
1953-05-04,4.16,,,3.53,0.57,2.73,0.44,nan
1953-05-05,3.64,,,3.53,0.57,2.69,0.44,nan
1953-05-06,3.42,,,3.67,0.6,2.71,0.44,nan
1953-05-07,3.27,,,3.79,0.62,2.7,0.44,nan
1953-05-08,3.34,,,3.69,0.6,2.68,0.44,nan
1953-05-09,3.06,,,3.69,0.6,2.96,0.48,nan
1953-05-10,3.34,,,4.25,0.69,2.94,0.48,nan
1953-05-11,3.06,,,4.49,0.73,4.07,0.66,nan
1953-05-12,3.24,,,5.57,0.91,4.89,0.8,nan
1953-05-13,3.64,,,5.53,0.9,4.49,0.73,nan
1953-05-14,3.98,,,4.74,0.77,3.98,0.65,nan
1953-05-15,4.63,,,4.21,0.68,3.64,0.59,nan
1953-05-16,4.95,,,4.06,0.66,3.47,0.56,nan
1953-05-17,4.4,,,4.16,0.68,3.42,0.56,nan
1953-05-18,4.74,,,4.37,0.71,3.42,0.56,nan
1953-05-19,5.44,,,4.38,0.71,4.08,0.66,nan
1953-05-20,4.59,,,5.34,0.87,3.95,0.64,nan
1953-05-21,5.14,,,4.66,0.76,3.88,0.63,nan
1953-05-22,4.84,,,4.57,0.74,3.82,0.62,nan
1953-05-23,5.06,,,4.2,0.68,3.75,0.61,nan
1953-05-24,4.87,,,4.0,0.65,3.68,0.6,nan
1953-05-25,4.79,,,3.82,0.62,3.62,0.59,nan
1953-05-26,4.41,,,3.76,0.61,3.93,0.64,nan
1953-05-27,3.87,,,4.59,0.75,3.87,0.63,nan
1953-05-28,3.64,,,4.2,0.68,3.78,0.61,nan
1953-05-29,3.61,,,4.09,0.67,3.83,0.62,nan
1953-05-30,3.53,,,4.5,0.73,3.9,0.63,nan
1953-05-31,3.64,,,4.8,0.78,3.93,0.64,nan
1953-06-01,3.29,,,4.57,0.74,3.99,0.65,nan
1953-06-02,3.27,,,4.54,0.74,4.0,0.65,nan
1953-06-03,3.3,,,4.27,0.7,4.04,0.66,nan
1953-06-04,3.38,,,4.39,0.71,4.07,0.66,nan
1953-06-05,3.65,,,4.26,0.69,4.05,0.66,nan
1953-06-06,3.65,,,3.9,0.64,4.0,0.65,nan
1953-06-07,4.23,,,3.68,0.6,3.94,0.64,nan
1953-06-08,4.51,,,3.64,0.59,3.89,0.63,nan
1953-06-09,3.97,,,3.73,0.61,3.84,0.63,nan
1953-06-10,4.32,,,3.75,0.61,3.84,0.62,nan
1953-06-11,3.93,,,4.15,0.68,3.89,0.63,nan
1953-06-12,3.83,,,4.71,0.77,4.29,0.7,nan
1953-06-13,3.92,,,5.4,0.88,4.25,0.69,nan
1953-06-14,4.09,,,4.78,0.78,4.17,0.68,nan
1953-06-15,4.11,,,4.21,0.69,4.11,0.67,nan
1953-06-16,3.91,,,4.12,0.67,4.05,0.66,nan
1953-06-17,3.93,,,4.01,0.65,4.04,0.66,nan
1953-06-18,3.65,,,4.17,0.68,4.07,0.66,nan
1953-06-19,3.68,,,4.36,0.71,4.08,0.66,nan
1953-06-20,4.07,,,4.14,0.67,4.06,0.66,nan
1953-06-21,4.36,,,3.84,0.63,4.01,0.65,nan
1953-06-22,4.54,,,3.69,0.6,3.95,0.64,nan
1953-06-23,4.38,,,3.63,0.59,3.89,0.63,nan
1953-06-24,4.01,,,3.93,0.64,4.92,0.8,nan
1953-06-25,4.04,,,5.24,0.85,5.09,0.83,nan
1953-06-26,4.07,,,4.83,0.79,4.72,0.77,nan
1953-06-27,4.05,,,4.23,0.69,4.44,0.72,nan
1953-06-28,3.82,,,3.91,0.64,4.26,0.69,nan
1953-06-29,3.98,,,3.64,0.59,4.12,0.67,nan
1953-06-30,4.11,,,3.51,0.57,4.02,0.65,nan
1953-07-01,4.39,,,3.49,0.57,3.93,0.64,nan
1953-07-02,4.15,,,3.46,0.56,3.91,0.64,nan
1953-07-03,4.0,,,3.83,0.62,4.25,0.69,nan
1953-07-04,3.78,,,4.42,0.72,4.18,0.68,nan
1953-07-05,3.48,,,3.89,0.63,4.09,0.67,nan
1953-07-06,3.7,,,3.58,0.58,4.01,0.65,nan
1953-07-07,3.73,,,3.54,0.58,3.93,0.64,nan
1953-07-08,3.41,,,3.56,0.58,3.86,0.63,nan
1953-07-09,3.23,,,3.39,0.55,3.79,0.62,nan
1953-07-10,3.2,,,3.29,0.53,3.73,0.61,nan
1953-07-11,3.1,,,3.36,0.55,3.7,0.6,nan
1953-07-12,3.34,,,3.58,0.58,3.67,0.6,nan
1953-07-13,3.23,,,3.46,0.56,3.66,0.59,nan
1953-07-14,2.99,,,3.58,0.58,3.67,0.6,nan
1953-07-15,2.83,,,3.64,0.59,3.78,0.61,nan
1953-07-16,3.12,,,3.89,0.63,3.79,0.62,nan
1953-07-17,3.23,,,3.71,0.6,3.85,0.63,nan
1953-07-18,3.18,,,4.08,0.66,3.86,0.63,nan
1953-07-19,2.89,,,3.91,0.64,3.93,0.64,nan
1953-07-20,2.88,,,4.16,0.68,3.96,0.65,nan
1953-07-21,3.44,,,3.87,0.63,3.95,0.64,nan
1953-07-22,3.28,,,3.71,0.6,3.92,0.64,nan
1953-07-23,3.03,,,3.55,0.58,3.87,0.63,nan
1953-07-24,2.85,,,3.44,0.56,3.81,0.62,nan
1953-07-25,3.22,,,3.27,0.53,3.75,0.61,nan
1953-07-26,3.03,,,3.31,0.54,3.68,0.6,nan
1953-07-27,2.68,,,3.4,0.55,4.24,0.69,nan
1953-07-28,2.71,,,4.11,0.67,4.1,0.67,nan
1953-07-29,2.66,,,3.67,0.6,3.96,0.64,nan
1953-07-30,2.56,,,3.58,0.58,3.9,0.64,nan
1953-07-31,2.45,,,3.76,0.61,3.9,0.63,nan
1953-08-01,2.41,,,3.83,0.62,3.91,0.64,nan
1953-08-02,2.4,,,3.65,0.59,3.9,0.64,nan
1953-08-03,2.27,,,3.51,0.57,3.89,0.63,nan
1953-08-04,2.52,,,3.49,0.57,3.87,0.63,nan
1953-08-05,2.43,,,3.53,0.57,3.83,0.62,nan
1953-08-06,2.24,,,3.42,0.56,3.78,0.62,nan
1953-08-07,2.25,,,3.37,0.55,3.73,0.61,nan
1953-08-08,2.26,,,3.29,0.54,3.67,0.6,nan
1953-08-09,2.38,,,3.29,0.54,3.61,0.59,nan
1953-08-10,2.5,,,3.23,0.53,3.54,0.58,nan
1953-08-11,2.42,,,3.19,0.52,3.48,0.57,nan
1953-08-12,2.66,,,3.15,0.51,3.42,0.56,nan
1953-08-13,2.67,,,3.2,0.52,3.38,0.55,nan
1953-08-14,2.49,,,3.22,0.52,3.33,0.54,nan
1953-08-15,2.52,,,3.22,0.52,3.68,0.6,nan
1953-08-16,2.15,,,3.85,0.63,3.62,0.59,nan
1953-08-17,2.0,,,3.66,0.6,3.54,0.58,nan
1953-08-18,2.04,,,3.38,0.55,3.47,0.56,nan
1953-08-19,1.9,,,3.33,0.54,3.41,0.55,nan
1953-08-20,2.06,,,3.28,0.53,3.37,0.55,nan
1953-08-21,1.91,,,3.54,0.58,3.61,0.59,nan
1953-08-22,1.75,,,3.92,0.64,3.61,0.59,nan
1953-08-23,1.77,,,3.75,0.61,3.61,0.59,nan
1953-08-24,1.84,,,3.7,0.6,3.61,0.59,nan
1953-08-25,1.7,,,3.68,0.6,3.65,0.59,nan
1953-08-26,1.62,,,3.84,0.62,3.7,0.6,nan
1953-08-27,1.61,,,3.74,0.61,3.72,0.61,nan
1953-08-28,1.64,,,3.58,0.58,3.71,0.6,nan
1953-08-29,1.55,,,3.68,0.6,4.31,0.7,nan
1953-08-30,1.71,,,4.5,0.73,4.48,0.73,nan
1953-08-31,1.56,,,4.58,0.74,4.31,0.7,nan
1953-09-01,1.61,,,4.08,0.66,4.15,0.68,nan
1953-09-02,1.86,,,3.78,0.62,4.08,0.66,nan
1953-09-03,1.5,,,3.93,0.64,4.02,0.65,nan
1953-09-04,1.41,,,3.78,0.62,3.97,0.65,nan
1953-09-05,1.31,,,3.7,0.6,3.91,0.64,nan
1953-09-06,1.32,,,3.56,0.58,3.85,0.63,nan
1953-09-07,1.3,,,3.52,0.57,3.78,0.62,nan
1953-09-08,1.31,,,3.53,0.57,3.71,0.6,nan
1953-09-09,1.34,,,3.47,0.57,3.71,0.6,nan
1953-09-10,1.19,,,3.82,0.62,3.97,0.65,nan
1953-09-11,1.16,,,4.32,0.7,4.61,0.75,nan
1953-09-12,1.14,,,4.73,0.77,4.65,0.76,nan
1953-09-13,1.11,,,4.47,0.73,4.45,0.72,nan
1953-09-14,1.06,,,4.1,0.67,4.29,0.7,nan
1953-09-15,1.11,,,3.79,0.62,4.16,0.68,nan
1953-09-16,1.13,,,3.75,0.61,4.06,0.66,nan
1953-09-17,1.07,,,3.62,0.59,3.99,0.65,nan
1953-09-18,1.05,,,3.73,0.61,4.0,0.65,nan
1953-09-19,0.96,,,4.09,0.67,4.06,0.66,nan
1953-09-20,1.02,,,4.35,0.71,4.1,0.67,nan
1953-09-21,1.04,,,4.17,0.68,4.1,0.67,nan
1953-09-22,0.98,,,3.98,0.65,4.1,0.67,nan
1953-09-23,1.01,,,3.85,0.63,4.07,0.66,nan
1953-09-24,0.92,,,3.79,0.62,4.02,0.65,nan
1953-09-25,0.92,,,3.7,0.6,3.96,0.64,nan
1953-09-26,0.88,,,3.64,0.59,3.9,0.63,nan
1953-09-27,1.02,,,3.66,0.6,3.83,0.62,nan
1953-09-28,0.94,,,3.63,0.59,3.78,0.62,nan
1953-09-29,0.83,,,3.69,0.6,3.73,0.61,nan
1953-09-30,0.86,,,3.56,0.58,3.67,0.6,nan
1953-10-01,0.75,,,3.47,0.57,3.61,0.59,nan
